w_if,w_lof,w_z,w_ae,stability,br_rank_corr,objective
0.65,0.2,0.05,0.1,0.7988235294117646,0.54738250081181,0.7862573899088348
0.30000000000000004,0.15000000000000002,0.4,0.15000000000000002,0.796470588235294,0.5518372605170818,0.7861946092469174
0.15000000000000002,0.1,0.30000000000000004,0.45,0.8129411764705882,0.5187172090827562,0.7861498905059832
0.4,0.25,0.2,0.15000000000000002,0.8070588235294116,0.530095291162438,0.7860532345553153
0.2,0.25,0.5,0.05,0.7952941176470588,0.5533733568292108,0.785990398030832
0.4,0.15000000000000002,0.35000000000000003,0.1,0.7917647058823529,0.5603518756189051,0.7859703218459028
0.55,0.2,0.1,0.15000000000000002,0.8023529411764706,0.5391182795812238,0.7859560404835413
0.15000000000000002,0.15000000000000002,0.4,0.30000000000000004,0.8094117647058823,0.5249008855097265,0.7859311037303728
0.30000000000000004,0.2,0.30000000000000004,0.2,0.8058823529411764,0.5318846827406545,0.7859123471557519
0.45,0.05,0.35000000000000003,0.15000000000000002,0.7917647058823529,0.5599743097661571,0.7858759303827157
0.35000000000000003,0.1,0.35000000000000003,0.2,0.796470588235294,0.550175565268843,0.7857791854348578
0.05,0.30000000000000004,0.6000000000000001,0.05,0.8011764705882353,0.5403291050610391,0.7856705115593774
0.55,0.05,0.05,0.35000000000000003,0.8058823529411765,0.5308956217057825,0.7856650818970339
0.05,0.1,0.25,0.6000000000000001,0.8199999999999998,0.502464119479847,0.7856160298699617
0.1,0.15000000000000002,0.4,0.35000000000000003,0.8129411764705883,0.5165754902913329,0.7856144608081274
0.2,0.1,0.45,0.25,0.8011764705882353,0.54009765764774,0.7856126497060527
0.1,0.15000000000000002,0.7000000000000001,0.05,0.7858823529411763,0.5703574231515731,0.7855305322584814
0.7000000000000001,0.05,0.1,0.15000000000000002,0.7917647058823529,0.5582521047048357,0.7854453791173854
0.25,0.1,0.4,0.25,0.8,0.5416513720683575,0.7854128430170894
0.75,0.1,0.1,0.05,0.7847058823529411,0.5722239988241205,0.7854089408825007
0.05,0.2,0.4,0.35000000000000003,0.8188235294117645,0.5034999523979683,0.7852867528053743
0.1,0.15000000000000002,0.45,0.30000000000000004,0.8094117647058825,0.5223081221670574,0.7852829128947056
0.45,0.25,0.1,0.2,0.8129411764705883,0.51515226872585,0.7852586554167567
0.05,0.15000000000000002,0.5,0.30000000000000004,0.8094117647058822,0.5221068422688883,0.7852325929201631
0.4,0.1,0.05,0.45,0.8117647058823529,0.5173283847767034,0.7852144491353523
0.45,0.05,0.1,0.4,0.8070588235294117,0.526509306953726,0.7851567385031373
0.7000000000000001,0.15000000000000002,0.1,0.05,0.7870588235294116,0.5664617237817328,0.785144842710139
0.30000000000000004,0.2,0.45,0.05,0.7894117647058824,0.5615208231344955,0.7850860881365651
0.1,0.25,0.55,0.1,0.8,0.5402446500013004,0.7850611625003251
0.35000000000000003,0.15000000000000002,0.15000000000000002,0.35000000000000003,0.8117647058823529,0.5166311061853911,0.7850401294875242
0.5,0.15000000000000002,0.25,0.1,0.7905882352941177,0.5589772436780236,0.7850384285665648
0.25,0.15000000000000002,0.35000000000000003,0.25,0.8035294117647058,0.532934253588609,0.7849982692795052
0.6000000000000001,0.05,0.25,0.1,0.7858823529411764,0.5677721405136986,0.7848842115990129
0.2,0.2,0.25,0.35000000000000003,0.8176470588235294,0.5039763404584487,0.7848176145263769
0.25,0.25,0.35000000000000003,0.15000000000000002,0.8035294117647056,0.5318140005673134,0.7847182060241812
0.05,0.1,0.4,0.45,0.8105882352941175,0.5173387668763485,0.7846288093661459
0.45,0.1,0.30000000000000004,0.15000000000000002,0.7905882352941176,0.5570006946536806,0.784544291310479
0.05,0.05,0.35000000000000003,0.55,0.8105882352941177,0.5164905458396917,0.7844167541069818
0.15000000000000002,0.05,0.2,0.6000000000000001,0.8105882352941177,0.5164012667740572,0.7843944343405731
0.2,0.05,0.2,0.55,0.8082352941176469,0.5209473679822669,0.7843544890543902
0.2,0.05,0.15000000000000002,0.6000000000000001,0.8105882352941177,0.5158834551846899,0.7842649814432314
0.1,0.2,0.45,0.25,0.8082352941176469,0.5200179428463664,0.7841221327704151
0.4,0.1,0.2,0.30000000000000004,0.8011764705882353,0.5340614629662326,0.7841036010356758
0.30000000000000004,0.25,0.30000000000000004,0.15000000000000002,0.8023529411764706,0.5316095745783429,0.784078864232821
0.6000000000000001,0.05,0.2,0.15000000000000002,0.7882352941176469,0.5596642450393843,0.7840337083186695
0.15000000000000002,0.05,0.30000000000000004,0.5,0.8058823529411764,0.5242650605587375,0.7840074416102725
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.1,0.804705882352941,0.5264832293566378,0.78397374851563
0.35000000000000003,0.30000000000000004,0.25,0.1,0.804705882352941,0.526372941395762,0.783946176525411
0.30000000000000004,0.1,0.4,0.2,0.7929411764705881,0.5498251956232462,0.7839268871411056
0.25,0.30000000000000004,0.25,0.2,0.8176470588235293,0.5003399838403478,0.7839085253718516
0.15000000000000002,0.25,0.45,0.15000000000000002,0.8035294117647058,0.5282915324362278,0.7838375889914099
0.55,0.25,0.05,0.15000000000000002,0.8047058823529412,0.5257069838862072,0.7837796871480224
0.55,0.05,0.30000000000000004,0.1,0.7835294117647058,0.5680405020590691,0.7837748313971202
0.2,0.25,0.45,0.1,0.796470588235294,0.5421269910844198,0.7837670418887519
0.45,0.2,0.25,0.1,0.7917647058823529,0.5511995129550474,0.7836822311799383
0.25,0.15000000000000002,0.45,0.15000000000000002,0.791764705882353,0.5511472528911776,0.783669166163971
0.5,0.25,0.2,0.05,0.7905882352941176,0.5533783206613643,0.7836386978123999
0.4,0.2,0.35000000000000003,0.05,0.7858823529411763,0.5627850272882434,0.783637433292649
0.25,0.05,0.4,0.30000000000000004,0.7976470588235293,0.5391594933707239,0.7836134027544457
0.30000000000000004,0.35000000000000003,0.25,0.1,0.8117647058823527,0.510876976022523,0.7836015969468071
0.1,0.30000000000000004,0.45,0.15000000000000002,0.8129411764705883,0.5084258566790516,0.783577052405057
0.5,0.05,0.30000000000000004,0.15000000000000002,0.7870588235294119,0.5600232139998387,0.7835352152646656
0.05,0.15000000000000002,0.75,0.05,0.7823529411764706,0.5692310876880612,0.7834842425102506
0.1,0.2,0.6000000000000001,0.1,0.7917647058823527,0.5503707627247958,0.7834750436223753
0.6000000000000001,0.05,0.05,0.30000000000000004,0.7988235294117646,0.536183501211864,0.7834576400088482
0.2,0.30000000000000004,0.35000000000000003,0.15000000000000002,0.8105882352941177,0.5123625600990052,0.7833847576718102
0.1,0.05,0.25,0.6000000000000001,0.8094117647058823,0.5145534627766256,0.7833442480470976
0.15000000000000002,0.2,0.25,0.4,0.8188235294117646,0.49572561246174485,0.7833431678213185
0.2,0.30000000000000004,0.30000000000000004,0.2,0.8164705882352941,0.5001195827014185,0.7832651897930016
0.30000000000000004,0.25,0.4,0.05,0.7894117647058824,0.5538854704985708,0.783177249977584
0.55,0.25,0.15000000000000002,0.05,0.7894117647058824,0.5529870518353475,0.7829526453117781
0.05,0.15000000000000002,0.55,0.25,0.8011764705882353,0.5293295326613459,0.7829206184594542
0.5,0.25,0.1,0.15000000000000002,0.8023529411764707,0.5267700479680438,0.7828689825802463
0.05,0.1,0.55,0.30000000000000004,0.8,0.530836335372456,0.782709083843114
0.30000000000000004,0.05,0.4,0.25,0.791764705882353,0.5472624599694493,0.7826979679335389
0.35000000000000003,0.1,0.05,0.5,0.8082352941176469,0.5142979302904126,0.7826921296314266
0.4,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.8094117647058822,0.5117491423058359,0.7826431679294001
0.35000000000000003,0.1,0.15000000000000002,0.4,0.804705882352941,0.5208753924160409,0.7825717892804807
0.05,0.15000000000000002,0.4,0.4,0.8094117647058823,0.5112598203165046,0.7825208374320674
0.4,0.25,0.15000000000000002,0.2,0.8070588235294117,0.5155773405497011,0.7824237469021311
0.35000000000000003,0.30000000000000004,0.30000000000000004,0.05,0.7952941176470587,0.538778152209014,0.7823415968757829
0.15000000000000002,0.1,0.35000000000000003,0.4,0.8035294117647058,0.5219526838196135,0.7822528768372563
0.4,0.25,0.1,0.25,0.812941176470588,0.5030845984990375,0.7822417378600534
0.05,0.35000000000000003,0.30000000000000004,0.30000000000000004,0.8364705882352941,0.4559750348369385,0.7822290528268816
0.1,0.1,0.45,0.35000000000000003,0.8011764705882353,0.526339767616088,0.7821731771981397
0.15000000000000002,0.2,0.2,0.45,0.8188235294117646,0.49091932954424866,0.7821415970919445
0.35000000000000003,0.45,0.15000000000000002,0.05,0.8176470588235293,0.4931391063441143,0.7821083059977931
0.25,0.15000000000000002,0.15000000000000002,0.45,0.8094117647058823,0.5096090664729422,0.7821081489711768
0.05,0.2,0.30000000000000004,0.45,0.8199999999999998,0.4881814964590645,0.782045374114766
0.5,0.15000000000000002,0.1,0.25,0.7988235294117646,0.5305203629862891,0.7820418554524546
0.1,0.1,0.30000000000000004,0.5,0.8070588235294116,0.5140049593236612,0.7820306515956211
0.05,0.05,0.25,0.65,0.8094117647058823,0.5092499926427945,0.7820183805136398
0.8,0.05,0.1,0.05,0.7764705882352939,0.5748043176298413,0.7819363735251073
0.25,0.25,0.45,0.05,0.7870588235294116,0.5536004346719523,0.7819295204326939
0.5,0.35000000000000003,0.1,0.05,0.8023529411764703,0.5228033518157824,0.7818773085421807
0.35000000000000003,0.15000000000000002,0.25,0.25,0.7976470588235294,0.5321991519945496,0.7818733174104021
0.25,0.2,0.15000000000000002,0.4,0.8152941176470587,0.4964835756489622,0.7817679527357699
0.05,0.05,0.5,0.4,0.8,0.5267085593711562,0.7816771398427891
0.15000000000000002,0.15000000000000002,0.15000000000000002,0.55,0.8164705882352941,0.49350013774187196,0.7816103285531151
0.4,0.35000000000000003,0.2,0.05,0.801176470588235,0.5237778709198384,0.7815327030240771
0.30000000000000004,0.05,0.30000000000000004,0.35000000000000003,0.796470588235294,0.5330216449997627,0.7814907053675877
0.55,0.2,0.05,0.2,0.7988235294117648,0.5282719567601295,0.7814797538959148
0.35000000000000003,0.05,0.35000000000000003,0.25,0.7894117647058821,0.5470441562243876,0.781466921409038
0.5,0.15000000000000002,0.2,0.15000000000000002,0.7882352941176469,0.5493259459696078,0.7814491335512255
0.25,0.1,0.15000000000000002,0.5,0.8047058823529412,0.5159082393888931,0.7813300010236939
0.45,0.4,0.1,0.05,0.8094117647058823,0.5063127673139223,0.7812840741814218
0.45,0.05,0.05,0.45,0.8011764705882354,0.522761124285913,0.781278516365596
0.25,0.05,0.45,0.25,0.7894117647058821,0.5461025662040544,0.7812315239039547
0.05,0.1,0.5,0.35000000000000003,0.8,0.5248809602679834,0.7812202400669959
0.15000000000000002,0.05,0.15000000000000002,0.65,0.8070588235294116,0.5107580537902252,0.7812189252122621
0.25,0.05,0.05,0.65,0.8070588235294117,0.5107310323658966,0.78121216985618
0.2,0.30000000000000004,0.2,0.30000000000000004,0.8223529411764706,0.4801039083261382,0.7812024476697699
0.30000000000000004,0.25,0.25,0.2,0.8035294117647058,0.5177254214358563,0.781196061241317
0.55,0.15000000000000002,0.05,0.25,0.7976470588235293,0.5294615636053166,0.7811889203130937
0.6000000000000001,0.05,0.1,0.25,0.7905882352941176,0.5435032310272665,0.7811699254038754
0.35000000000000003,0.1,0.30000000000000004,0.25,0.7917647058823527,0.5411297152568995,0.7811647817554013
0.25,0.2,0.05,0.5,0.8199999999999998,0.4845121058875476,0.7811280264718868
0.1,0.05,0.30000000000000004,0.55,0.8023529411764706,0.5197906552642381,0.7811241344042947
0.25,0.4,0.30000000000000004,0.05,0.8082352941176469,0.5079513213164876,0.7811054773879453
0.35000000000000003,0.05,0.30000000000000004,0.30000000000000004,0.7929411764705881,0.538312845379468,0.7810487995801612
0.6000000000000001,0.15000000000000002,0.2,0.05,0.7776470588235295,0.5685574047777604,0.7809628806062048
0.15000000000000002,0.1,0.25,0.5,0.8035294117647058,0.5166276804420739,0.7809216259928714
0.25,0.05,0.30000000000000004,0.4,0.7976470588235294,0.5283639973943565,0.7809145287603538
0.1,0.15000000000000002,0.30000000000000004,0.45,0.8070588235294117,0.5093401805791049,0.780864456909482
0.45,0.05,0.15000000000000002,0.35000000000000003,0.7952941176470587,0.5328630820233655,0.7808628293293707
0.4,0.05,0.05,0.5,0.8011764705882353,0.5210820206685723,0.7808587404612608
0.15000000000000002,0.1,0.55,0.2,0.7882352941176471,0.5468046688012623,0.7808188142591391
0.30000000000000004,0.1,0.15000000000000002,0.45,0.8023529411764705,0.5184493369292883,0.7807888048205573
0.15000000000000002,0.45,0.30000000000000004,0.1,0.8235294117647058,0.4758213796139677,0.7807200507858448
0.25,0.15000000000000002,0.2,0.4,0.804705882352941,0.5133976239727083,0.7807023471696476
0.4,0.15000000000000002,0.2,0.25,0.7952941176470588,0.5320765243664188,0.7806661899151341
0.15000000000000002,0.15000000000000002,0.35000000000000003,0.35000000000000003,0.8023529411764706,0.517656382221045,0.7805905661434966
0.25,0.35000000000000003,0.25,0.15000000000000002,0.8129411764705882,0.49647476659471795,0.7805892798839735
0.2,0.30000000000000004,0.4,0.1,0.7976470588235294,0.5270538253583418,0.7805869857513501
0.1,0.15000000000000002,0.1,0.65,0.8235294117647058,0.47502692177345257,0.780521436325716
0.45,0.2,0.1,0.25,0.8011764705882353,0.5196833735679058,0.7805090786860941
0.1,0.05,0.4,0.45,0.7988235294117646,0.5242434574019003,0.7804726290563573
0.2,0.2,0.35000000000000003,0.25,0.7999999999999998,0.5217046669947595,0.7804261667486898
0.4,0.15000000000000002,0.05,0.4,0.8058823529411764,0.5098751208850583,0.7804099566918528
0.25,0.2,0.30000000000000004,0.25,0.8000000000000002,0.5216098298353756,0.780402457458844
0.25,0.1,0.35000000000000003,0.30000000000000004,0.7941176470588235,0.533331290247762,0.7803916460913523
0.2,0.05,0.4,0.35000000000000003,0.7941176470588234,0.5331542702053294,0.780347391080744
0.55,0.05,0.15000000000000002,0.25,0.7882352941176469,0.5448143468905216,0.7803212337814538
0.4,0.4,0.05,0.15000000000000002,0.8223529411764706,0.4765559918161247,0.7803154685422664
0.1,0.35000000000000003,0.45,0.1,0.8070588235294117,0.5070859016501158,0.7803008871772348
0.2,0.25,0.35000000000000003,0.2,0.8023529411764706,0.5164754446038443,0.7802953317391963
0.05,0.2,0.25,0.5,0.8199999999999998,0.48117253050172426,0.780293132625431
0.05,0.15000000000000002,0.35000000000000003,0.45,0.8070588235294116,0.5070049072902587,0.7802806385872705
0.35000000000000003,0.15000000000000002,0.4,0.1,0.7799999999999998,0.5611115167212166,0.780277879180304
0.15000000000000002,0.2,0.5,0.15000000000000002,0.7905882352941176,0.5397230980595357,0.7802248921619427
0.30000000000000004,0.05,0.05,0.6000000000000001,0.8023529411764706,0.5160901883069148,0.780199017664964
0.05,0.1,0.2,0.65,0.8117647058823527,0.4971849791148809,0.7801785977198966
0.15000000000000002,0.25,0.25,0.35000000000000003,0.8164705882352941,0.487658965733495,0.7801500355510208
0.45,0.35000000000000003,0.05,0.15000000000000002,0.8129411764705883,0.49429484027833837,0.7800442983048788
0.7000000000000001,0.1,0.1,0.1,0.7788235294117647,0.5621740914111508,0.77995528755867
0.25,0.25,0.4,0.1,0.7882352941176471,0.543189950296563,0.7799151346329644
0.45,0.15000000000000002,0.25,0.15000000000000002,0.784705882352941,0.5499508994290494,0.7798406660337329
0.35000000000000003,0.2,0.30000000000000004,0.15000000000000002,0.7894117647058821,0.5404799426366902,0.7798258680121136
0.45,0.30000000000000004,0.15000000000000002,0.1,0.7976470588235293,0.5239976078840429,0.7798229313827754
0.15000000000000002,0.1,0.1,0.65,0.8105882352941177,0.49805627148408227,0.7798081855180794
0.6000000000000001,0.1,0.05,0.25,0.7905882352941176,0.5379343706560439,0.7797777103110698
0.35000000000000003,0.30000000000000004,0.2,0.15000000000000002,0.8035294117647059,0.5119917408631982,0.7797626410981525
0.05,0.05,0.4,0.5,0.7988235294117646,0.5212681294177651,0.7797287970603235
0.05,0.1,0.65,0.2,0.7870588235294117,0.5447354149679676,0.7797132655066978
0.15000000000000002,0.1,0.15000000000000002,0.6000000000000001,0.8070588235294117,0.5047214745865087,0.7797097804113331
0.5,0.1,0.15000000000000002,0.25,0.7894117647058824,0.5399810775052611,0.7797011517292565
0.05,0.4,0.5,0.05,0.8058823529411765,0.5068226088065922,0.7796468286722363
0.6000000000000001,0.2,0.1,0.1,0.784705882352941,0.5491211704149928,0.7796332337802188
0.30000000000000004,0.05,0.15000000000000002,0.5,0.7976470588235293,0.5232245784175428,0.7796296740161504
0.1,0.45,0.4,0.05,0.8141176470588236,0.49015738130868275,0.7795981688565825
0.1,0.05,0.45,0.4,0.7952941176470588,0.5276968513616099,0.7795712716639318
0.35000000000000003,0.1,0.1,0.45,0.7999999999999998,0.5181915672229496,0.7795478918057372
0.15000000000000002,0.25,0.35000000000000003,0.25,0.8070588235294117,0.5040399264492041,0.779539393377007
0.25,0.25,0.15000000000000002,0.35000000000000003,0.8152941176470588,0.4871937288170778,0.7794454910277988
0.25,0.05,0.55,0.15000000000000002,0.7788235294117647,0.5600616312641818,0.7794271725219278
0.15000000000000002,0.30000000000000004,0.35000000000000003,0.2,0.8094117647058822,0.49870607906085584,0.779382402118155
0.25,0.35000000000000003,0.30000000000000004,0.1,0.8035294117647058,0.5103679385308356,0.7793566905150618
0.30000000000000004,0.2,0.15000000000000002,0.35000000000000003,0.8070588235294117,0.5031144514050876,0.7793080246159778
0.45,0.15000000000000002,0.30000000000000004,0.1,0.7788235294117647,0.5595366186225356,0.7792959193615162
0.1,0.05,0.35000000000000003,0.5,0.7976470588235293,0.5217082325643346,0.7792505875528484
0.15000000000000002,0.2,0.30000000000000004,0.35000000000000003,0.8070588235294118,0.5028544794351879,0.7792430316235028
0.2,0.05,0.25,0.5,0.796470588235294,0.5239355599821238,0.7792191841131779
0.55,0.1,0.2,0.15000000000000002,0.78,0.556674969386029,0.7791687423465072
0.15000000000000002,0.30000000000000004,0.5,0.05,0.7882352941176469,0.5398190538289823,0.779072410516069
0.15000000000000002,0.2,0.45,0.2,0.7929411764705881,0.5302070472990212,0.7790223500600494
0.15000000000000002,0.1,0.6000000000000001,0.15000000000000002,0.78,0.5558357671430032,0.7789589417857508
0.4,0.05,0.25,0.30000000000000004,0.7882352941176471,0.5393464061208992,0.7789542485890484
0.15000000000000002,0.15000000000000002,0.2,0.5,0.8070588235294117,0.5015159925819596,0.7789084099101957
0.1,0.05,0.55,0.30000000000000004,0.7894117647058825,0.5368028616209918,0.7789065977581892
0.1,0.05,0.5,0.35000000000000003,0.7917647058823529,0.5316730556994049,0.7788006168660278
0.5,0.30000000000000004,0.15000000000000002,0.05,0.7882352941176469,0.5384953186459567,0.7787414767203127
0.30000000000000004,0.1,0.30000000000000004,0.30000000000000004,0.7905882352941177,0.5337540898949231,0.7787326401207897
0.2,0.1,0.35000000000000003,0.35000000000000003,0.7941176470588235,0.5266035848080785,0.7787097197314314
0.4,0.05,0.1,0.45,0.7952941176470588,0.5242394723535516,0.7787069269119173
0.05,0.2,0.55,0.2,0.7941176470588235,0.5263032030496615,0.7786346242918272
0.35000000000000003,0.2,0.35000000000000003,0.1,0.7811764705882352,0.5520773072452386,0.7786075621054274
0.4,0.15000000000000002,0.15000000000000002,0.30000000000000004,0.7952941176470587,0.523777381527936,0.7785914042055133
0.15000000000000002,0.15000000000000002,0.1,0.6000000000000001,0.8141176470588236,0.48612741377474605,0.7785906769730984
0.2,0.4,0.30000000000000004,0.1,0.8105882352941175,0.4931240750213958,0.7785751364024077
0.45,0.35000000000000003,0.15000000000000002,0.05,0.7952941176470588,0.5232548508023663,0.778460771524121
0.15000000000000002,0.05,0.25,0.55,0.7964705882352939,0.5206371284726716,0.7783945762358149
0.30000000000000004,0.2,0.05,0.45,0.8117647058823527,0.48989031315619735,0.7783549312302257
0.65,0.05,0.1,0.2,0.7811764705882352,0.5509728545910795,0.7783314489418875
0.45,0.2,0.30000000000000004,0.05,0.7752941176470587,0.56264083145984,0.7783072666884894
0.15000000000000002,0.15000000000000002,0.05,0.65,0.8188235294117646,0.4754415765410941,0.7782721588411559
0.30000000000000004,0.30000000000000004,0.15000000000000002,0.25,0.8117647058823529,0.4894350388606516,0.7782411126563393
0.30000000000000004,0.35000000000000003,0.30000000000000004,0.05,0.7941176470588234,0.5244437235596997,0.7781697544193367
0.15000000000000002,0.1,0.05,0.7000000000000001,0.8141176470588235,0.48433837176217426,0.7781434164699553
0.15000000000000002,0.05,0.7000000000000001,0.1,0.7729411764705881,0.5666901998870528,0.7781431382070573
0.30000000000000004,0.25,0.15000000000000002,0.30000000000000004,0.8094117647058823,0.4935883331540083,0.7781029656414432
0.55,0.30000000000000004,0.05,0.1,0.7952941176470587,0.5216937605466475,0.7780704989601912
0.4,0.1,0.30000000000000004,0.2,0.7811764705882352,0.5498445266033932,0.778049366944966
0.05,0.25,0.55,0.15000000000000002,0.7929411764705881,0.5263122917564214,0.7780486611743994
0.2,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.82,0.4721739068083679,0.778043476702092
0.2,0.30000000000000004,0.05,0.45,0.8270588235294116,0.45792459739351726,0.7780105611130852
0.25,0.05,0.25,0.45,0.7929411764705883,0.5259043836057209,0.7779466841367244
0.35000000000000003,0.05,0.25,0.35000000000000003,0.7894117647058824,0.5328847550933317,0.777927071126274
0.2,0.15000000000000002,0.05,0.6000000000000001,0.8117647058823529,0.4875585704803617,0.777771995561267
0.2,0.25,0.30000000000000004,0.25,0.8035294117647058,0.5039591418287337,0.7777544913395363
0.7000000000000001,0.05,0.05,0.2,0.78,0.550864559154378,0.7777161397885946
0.30000000000000004,0.1,0.5,0.1,0.7729411764705881,0.5648928731687036,0.7776938065274699
0.45,0.4,0.05,0.1,0.8094117647058822,0.49161167925997185,0.777608802167934
0.1,0.25,0.5,0.15000000000000002,0.7917647058823529,0.5268361158748761,0.7775913819098955
0.25,0.30000000000000004,0.15000000000000002,0.30000000000000004,0.8152941176470587,0.47960007936255544,0.7775470786641683
0.1,0.30000000000000004,0.55,0.05,0.784705882352941,0.5407699422954623,0.7775454267503361
0.5,0.25,0.15000000000000002,0.1,0.784705882352941,0.5403411301192139,0.777438223706274
0.35000000000000003,0.2,0.2,0.25,0.7941176470588235,0.5212751556872218,0.7773776124512173
0.6000000000000001,0.25,0.05,0.1,0.7858823529411764,0.5377111729919577,0.7773689697185776
0.5,0.2,0.05,0.25,0.7952941176470588,0.5188300139162733,0.7773545623025977
0.05,0.2,0.5,0.25,0.7952941176470588,0.5186583771847676,0.7773116531197213
0.5,0.15000000000000002,0.15000000000000002,0.2,0.784705882352941,0.5397433029537944,0.7772887669149191
0.05,0.35000000000000003,0.45,0.15000000000000002,0.8094117647058823,0.4903152801103551,0.7772847023805299
0.05,0.30000000000000004,0.45,0.2,0.8070588235294117,0.49492685496380107,0.7772611255056561
0.15000000000000002,0.2,0.15000000000000002,0.5,0.811764705882353,0.48529583206277294,0.7772063109568698
0.1,0.1,0.35000000000000003,0.45,0.7952941176470587,0.5181455294275539,0.7771834411804178
0.4,0.30000000000000004,0.25,0.05,0.7847058823529413,0.5392642581944149,0.7771690057250744
0.1,0.1,0.25,0.55,0.7988235294117646,0.5103432941528903,0.7769975882441049
